outcome	maximum_intersection	percentage_intersection	outcome_cluster	outcome_cluster_elements	omeans_cases	omeans_deaths	omeans_mobility	residential_cluster	residential_cluster_elements	rmeans_cases	rmeans_deaths	rmeans_mobility
Death	0	0.0	c-1		0	0	0	c-70	Fraiburgo,Porto União	2.972157278388695	2.94220066005977	4.245791151106112
Death	0	0.0	c-1		0	0	0	c-71	Rio do Sul,Gaspar	1.1346723998282764	1.0183462705812438	3.8865860517435302
Death	0	0.0	c-1		0	0	0	c-72	Agrolândia,Indaial	2.805682691092575	2.7932212662239704	3.96241094863142
Death	0	0.0	c-1		0	0	0	c-73	Palhoça,Iporã do Oeste	2.924348263174468	2.924348263174468	3.229602549681289
Death	2	1.0	c-54	Massaranduba,Campo Alegre	2.7417349399443793	2.7417349399443793	2.8068991376077976	c-74	Massaranduba,Campo Alegre	2.7417349399443793	2.7417349399443793	2.8068991376077976
Death	0	0.0	c-1		0	0	0	c-75	Guaramirim,Rio Negrinho,Coronel Freitas	2.3771292244252726	2.3763391194497765	2.6780902387201606
Death	0	0.0	c-1		0	0	0	c-76	Campos Novos,Jacinto Machado	2.003174405280867	1.985728091248745	2.4324334458192727
Death	2	0.4	c-55	Corupá,Palmitos	1.9689777440470135	1.9689777440470135	2.033277090363704	c-77	Itapoá,Luzerna,Corupá,Palmitos,Guaraciaba	1.9485319280544942	1.9485319280544942	2.0003074615673038
Death	3	0.6	c-57	Trombudo Central,Cunha Porã,Luiz Alves	2.259938616391324	2.259938616391324	2.292450943632046	c-78	Trombudo Central,Penha,Cunha Porã,Luiz Alves,Santa Cecília	2.103525278714495	2.103051215729197	2.2750806149231346
Death	14	0.7777777777777778	c-59	Abelardo Luz,Quilombo,Balneário Barra do Sul,Otacílio Costa,Itapiranga,Urubici,Pouso Redondo,Itá,Araquari,Irani,Faxinal dos Guedes,Pinhalzinho,Bombinhas,São José do Cedro	2.059741892542857	2.0587963125443323	2.0997616369382404	c-79	Garuva,Abelardo Luz,Barra Velha,Quilombo,Balneário Barra do Sul,Otacílio Costa,Itapiranga,Urubici,Pouso Redondo,Itá,Herval d'Oeste,Araquari,Irani,Faxinal dos Guedes,Pinhalzinho,Bombinhas,Campo Erê,São José do Cedro	2.061321247364093	2.0605857962541303	2.1018643502895475
Death	0	0.0	c-1		0	0	0	c-80	Barra do Piraí,Barra Mansa,Volta Redonda	0.1370345047797884	-0.04733459573334986	7.296231721034872
Death	0	0.0	c-1		0	0	0	c-81	Nilópolis,São Gonçalo	-0.4898296704339236	-0.7331655370411251	7.24055118110236
Death	0	0.0	c-1		0	0	0	c-82	Paraíba do Sul,Itaguaí,Nova Iguaçu,Duque de Caxias,Belford Roxo,Araruama	0.9701661169694639	0.8178135505183715	6.596534808148983
Death	2	1.0	c-61	Areal,Engenheiro Paulo de Frontin	2.5070522219552416	2.4807729230095887	2.5803899512560924	c-83	Areal,Engenheiro Paulo de Frontin	2.5070522219552416	2.4807729230095887	2.5803899512560924
Death	0	0.0	c-1		0	0	0	c-84	Paty do Alferes,Mendes	3.8154177769449564	3.8154177769449564	3.900674915635542
Death	2	1.0	c-62	Aperibé,Carapebus	2.4630156932970526	2.4630156932970526	2.5235470566179226	c-85	Aperibé,Carapebus	2.4630156932970526	2.4630156932970526	2.5235470566179226
Death	1	0.5	c-62	Itatiaia	2.5024831820057285	2.5024831820057285	2.7629171353580793	c-86	Itatiaia,Carmo	2.62298174293114	2.62298174293114	2.7629171353580793
Death	2	0.6666666666666666	c-64	Comendador Levy Gasparian,Cantagalo	2.7251893703567323	2.7251893703567323	2.7492688413948247	c-87	Comendador Levy Gasparian,Santo Antônio de Pádua,Cantagalo	2.7335358835259176	2.7335358835259176	2.7905636795400564
Death	3	1.0	c-65	Silva Jardim,Seropédica,Queimados	3.282719562021297	3.2819294570458015	3.3507311586051727	c-88	Silva Jardim,Seropédica,Queimados	3.282719562021297	3.2819294570458015	3.3507311586051727
Death	0	0.0	c-1		0	0	0	c-89	Pato Branco,Apucarana	0.6580357329528228	0.47458051694581926	4.491769778777655
Death	0	0.0	c-1		0	0	0	c-90	Cruzeiro do Oeste,São Mateus do Sul	3.7111960172143297	3.7100108597510855	4.006055493063368
Death	2	1.0	c-66	Joaquim Távora,Santa Mariana	1.231509463294747	1.2022018395312672	1.3294900637420324	c-91	Joaquim Távora,Santa Mariana	1.231509463294747	1.2022018395312672	1.3294900637420324
Death	0	0.0	c-1		0	0	0	c-92	Piraquara,Dois Vizinhos	2.093526733614193	1.9880517726937748	3.448218972628421
Death	3	1.0	c-67	Santo Antônio do Sudoeste,Sengés,Araruna	0.15781027836596462	0.1403801503378764	0.3856580427446568	c-93	Santo Antônio do Sudoeste,Sengés,Araruna	0.15781027836596462	0.1403801503378764	0.3856580427446568
Death	0	0.0	c-1		0	0	0	c-94	Ribeirão Claro,Fazenda Rio Grande	1.1592289261261077	1.1592289261261077	1.7632920884889378
Death	2	1.0	c-68	Rebouças,Colombo	0.9775476845888862	0.9685583096727305	1.1480877390326205	c-95	Rebouças,Colombo	0.9775476845888862	0.9685583096727305	1.1480877390326205
Death	2	1.0	c-69	Santa Tereza do Oeste,Douradina	0.9045123417357407	0.9033271842724967	0.9459130108736412	c-96	Santa Tereza do Oeste,Douradina	0.9045123417357407	0.9033271842724967	0.9459130108736412
Death	10	0.8333333333333334	c-70	Santa Isabel do Ivaí,Terra Rica,Cidade Gaúcha,Clevelândia,Mamborê,Jaguapitã,Florestópolis,Planalto,Laranjeiras do Sul,Piraí do Sul	0.8349249282137083	0.833699493173734	0.8603562054743161	c-97	Santa Isabel do Ivaí,Lapa,Cidade Gaúcha,Terra Rica,Clevelândia,Mamborê,Jaguapitã,Florestópolis,Planalto,Laranjeiras do Sul,São Jorge d'Oeste,Piraí do Sul	0.8089715442678235	0.8072941804221757	0.8549493813273346
Death	6	0.8571428571428571	c-71	Porecatu,Salto do Lontra,Altônia,Curiúva,Candói,Santa Terezinha de Itaipu	0.272964980220423	0.2721748752449269	0.3044494438195228	c-98	Porecatu,Salto do Lontra,Candói,Coronel Vivida,Altônia,Curiúva,Santa Terezinha de Itaipu	0.29497769887614983	0.2906052332211857	0.3058840859178319
Death	5	1.0	c-72	Uraí,Quitandinha,Carambeí,Ibaiti,Missal	0.1782683574617129	0.17408251274256786	0.20100112485939275	c-99	Uraí,Quitandinha,Carambeí,Ibaiti,Missal	0.1782683574617129	0.17408251274256786	0.20100112485939275
Death	4	0.8	c-74	Jandaia do Sul,Pitanga,Realeza,Arapoti	0.8394598657991431	0.8394598657991431	0.8618672665916761	c-100	Realeza,Pitanga,Arapoti,Jandaia do Sul,Prudentópolis	0.7502485747772644	0.7494972027225877	0.8494263217097864
Death	0	0.0	c-1		0	0	0	c-101	Ibirité,Betim	-0.07068806670832506	-0.3858882857270315	7.32569366329209
Death	2	1.0	c-75	Ervália,Guaranésia	2.220199253777041	2.2190140963137974	2.252793400824897	c-102	Ervália,Guaranésia	2.220199253777041	2.2190140963137974	2.252793400824897
Death	2	1.0	c-76	Santa Juliana,Conselheiro Pena	5.161332015120406	5.158004857482554	5.195369328833895	c-103	Conselheiro Pena,Santa Juliana	5.161332015120406	5.158004857482554	5.195369328833895
Death	2	1.0	c-77	Nova Ponte,Francisco Sá	2.061705067203685	2.0542125869399372	2.141638545181853	c-104	Nova Ponte,Francisco Sá	2.061705067203685	2.0542125869399372	2.141638545181853
Death	2	1.0	c-78	Divino,Poço Fundo	2.019927520451424	2.019927520451424	2.039276340457443	c-105	Divino,Poço Fundo	2.019927520451424	2.019927520451424	2.039276340457443
Death	2	1.0	c-79	Lambari,Paraguaçu	2.9208026059427645	2.9161723253953014	3.00856767904012	c-106	Lambari,Paraguaçu	2.9208026059427645	2.9161723253953014	3.00856767904012
Death	0	0.0	c-1		0	0	0	c-107	Pirapetinga,Guanhães	2.7872861264084747	2.769334303444393	3.643588301462317
Death	2	0.6666666666666666	c-80	Rio Acima,Lima Duarte	2.881007116248588	2.8798219587853437	2.897225346831646	c-108	Padre Paraíso,Rio Acima,Lima Duarte	2.879239243400603	2.878449138425107	2.9346269216347953
Death	2	1.0	c-81	Turmalina,Prados	2.3405094810915603	2.3362607360283807	2.4720472440944876	c-109	Turmalina,Prados	2.3405094810915603	2.3362607360283807	2.4720472440944876
Death	2	0.6666666666666666	c-82	Jaíba,Juruaia	1.6571874877746064	1.6571874877746064	1.6888451443569557	c-110	Jaíba,Carmópolis de Minas,Juruaia	1.591818200813867	1.5809153197464318	1.7093175853018376
Death	3	1.0	c-84	Três Marias,Inhapim,Pedralva	2.647924122588495	2.6471340176129985	2.6844769403824524	c-111	Três Marias,Inhapim,Pedralva	2.647924122588495	2.6471340176129985	2.6844769403824524
Death	0	0.0	c-1		0	0	0	c-112	Cambuí,Camanducaia	1.990416769410568	1.9873531818106325	2.164135733033371
Death	2	0.6666666666666666	c-85	Medina,Cássia	1.6015562198480784	1.6015562198480784	1.7331177352830895	c-113	Medina,Cássia,Águas Formosas	1.538162770059848	1.5373726650843522	1.6972253468316463
Death	1	0.5	c-86	Machado	1.422273574018005	1.422273574018005	1.581083614548182	c-114	Arcos,Machado	1.4596398766611354	1.4596398766611354	1.6459130108736413
Death	3	1.0	c-88	Brasília de Minas,Caetanópolis,Fronteira	1.845313128398603	1.845313128398603	1.9014810648668916	c-115	Brasília de Minas,Caetanópolis,Fronteira	1.845313128398603	1.845313128398603	1.9014810648668916
Death	2	0.6666666666666666	c-89	Alvinópolis,Campanha	1.957719952936228	1.957719952936228	1.9812710911136107	c-116	Alvinópolis,Campos Altos,Campanha	1.9824277552957421	1.9824277552957421	2.006992875890514
Death	2	0.5	c-90	Rio Pomba,Serra do Salitre	1.298735091168759	1.2847339002208562	1.4633108361454819	c-117	São Gonçalo do Rio Abaixo,Rio Pomba,Serra do Salitre,Caxambu	1.3891829569103935	1.3815897827048202	1.5307649043869516
Death	3	1.0	c-91	Botelhos,São João Nepomuceno,Perdizes	1.3445635206317297	1.3445635206317297	1.3609486314210726	c-118	Perdizes,São João Nepomuceno,Botelhos	1.3445635206317297	1.3445635206317297	1.3609486314210726
Death	3	1.0	c-92	Matias Barbosa,Conceição do Mato Dentro,Perdões	1.155709037053051	1.155709037053051	1.199793775778028	c-119	Matias Barbosa,Conceição do Mato Dentro,Perdões	1.155709037053051	1.155709037053051	1.199793775778028
Death	2	0.6666666666666666	c-94	Muzambinho,Borda da Mata	2.294943064139546	2.294943064139546	2.326152980877391	c-120	Matozinhos,Muzambinho,Borda da Mata	1.845769104558336	1.8426822508600271	2.32090363704537
Death	2	0.6666666666666666	c-95	Bocaiúva,Bicas	2.7761083054120297	2.7761083054120297	2.787307836520436	c-121	Coromandel,Bocaiúva,Bicas	2.471153889137638	2.4641070509180985	2.787307836520436
Death	1	0.5	c-95	Bom Despacho	2.773682809208722	2.773682809208722	2.8673603299587556	c-122	Ibiraci,Bom Despacho	2.7919182722542057	2.7919182722542057	2.846887889013874
Death	2	1.0	c-96	Areado,Passa Quatro	2.721196866110471	2.721196866110471	2.730352455943008	c-123	Areado,Passa Quatro	2.721196866110471	2.721196866110471	2.730352455943008
Death	2	1.0	c-97	Barroso,Carlos Chagas	1.8540758990788517	1.8540758990788517	1.9306149231346086	c-124	Barroso,Carlos Chagas	1.8540758990788517	1.8540758990788517	1.9306149231346086
Death	2	1.0	c-98	Manhumirim,Estiva	1.6938938266841377	1.6916338610631625	1.744000749906262	c-125	Manhumirim,Estiva	1.6938938266841377	1.6916338610631625	1.744000749906262
Death	2	1.0	c-100	Resende Costa,São Roque de Minas	1.4988363093757884	1.4988363093757884	1.53350206224222	c-126	Resende Costa,São Roque de Minas	1.4988363093757884	1.4988363093757884	1.53350206224222
Death	26	0.9629629629629629	c-101	Santa Maria de Itabira,Mantena,Alterosa,Coração de Jesus,São Gonçalo do Sapucaí,Nova Resende,Antônio Carlos,São Domingos do Prata,Itamonte,Mar de Espanha,Porteirinha,Rio Paranaíba,São João Evangelista,Vazante,Maria da Fé,Congonhal,Carmo do Paranaíba,Pompéu,Capitólio,Monte Sião,Lagoa Formosa,Rio Piracicaba,Itaú de Minas,Ipanema,Monte Azul,Dores do Indaiá	1.4950479344446443	1.4944321186495237	1.5369660523203839	c-127	Dores do Indaiá,Santa Maria de Itabira,Mantena,Alterosa,Coração de Jesus,São Gonçalo do Sapucaí,Nova Resende,Antônio Carlos,São Domingos do Prata,Mar de Espanha,Iturama,Itamonte,Porteirinha,Rio Paranaíba,São João Evangelista,Vazante,Maria da Fé,Congonhal,Carmo do Paranaíba,Pompéu,Capitólio,Monte Sião,Lagoa Formosa,Rio Piracicaba,Itaú de Minas,Monte Azul,Ipanema	1.482370864767275	1.4816387139914784	1.542757849713231
Death	5	0.8333333333333334	c-102	Raul Soares,Caldas,Carmo de Minas,Felixlândia,Teixeiras	1.4858825203991457	1.4821007872640568	1.5151106111736037	c-128	Salinas,Raul Soares,Caldas,Carmo de Minas,Felixlândia,Teixeiras	1.4665751057816518	1.4634236615024108	1.5199850018747663
Death	2	1.0	c-103	Santa Maria do Pará,Igarapé-Açu	3.3479410056796883	3.3333163403534574	3.4619422572178493	c-129	Santa Maria do Pará,Igarapé-Açu	3.3479410056796883	3.3333163403534574	3.4619422572178493
Death	3	0.75	c-104	Moju,Óbidos,Novo Progresso	2.9886280834922494	2.983753195050172	3.152924634420699	c-130	Conceição do Araguaia,Moju,Novo Progresso,Óbidos	2.9815126620726353	2.977856495741078	3.167097862767156
Death	3	1.0	c-105	Vigia,Rurópolis,Alenquer	3.2265904303423922	3.216184807071843	3.337476565429322	c-131	Vigia,Rurópolis,Alenquer	3.2265904303423922	3.216184807071843	3.337476565429322
Death	2	1.0	c-106	Anapu,Rondon do Pará	2.0427799203490804	2.0336373247005213	2.239201349831271	c-132	Anapu,Rondon do Pará	2.0427799203490804	2.0336373247005213	2.239201349831271
Death	2	1.0	c-107	São Geraldo do Araguaia,Ulianópolis	2.009788487007708	2.00822179406018	2.0738470191226095	c-133	São Geraldo do Araguaia,Ulianópolis	2.009788487007708	2.00822179406018	2.0738470191226095
Death	3	1.0	c-108	Breu Branco,Brasil Novo,Curionópolis	1.5980757924456803	1.5938709105786775	1.7582114735658039	c-134	Breu Branco,Brasil Novo,Curionópolis	1.5980757924456803	1.5938709105786775	1.7582114735658039
Death	0	0.0	c-1		0	0	0	c-135	Capitão Poço,Benevides	2.1521167169181568	2.150931559454913	2.4864829396325465
Death	2	0.6666666666666666	c-109	Almeirim,Portel	2.792273864608035	2.792273864608035	2.822440944881891	c-136	Almeirim,Abaetetuba,Portel	2.6281465493613463	2.6256419758457574	2.822440944881891
Death	3	1.0	c-110	Itupiranga,Uruará,Mocajuba	2.425787100752393	2.4226266808504087	2.5090926134233227	c-137	Itupiranga,Mocajuba,Uruará	2.425787100752393	2.4226266808504087	2.5090926134233227
Death	3	0.75	c-111	Terra Santa,São Félix do Xingu,Concórdia do Pará	2.267300681963278	2.2668385001809797	2.305268091488564	c-138	Acará,Terra Santa,São Félix do Xingu,Concórdia do Pará	2.247297808768113	2.2469511724313893	2.28286464191976
Death	3	1.0	c-112	Rio Maria,São Domingos do Araguaia,Santana do Araguaia	2.0812064209456884	2.0812064209456884	2.092294713160855	c-139	Rio Maria,São Domingos do Araguaia,Santana do Araguaia	2.0812064209456884	2.0812064209456884	2.092294713160855
Death	0	0.0	c-1		0	0	0	c-140	Seabra,Santa Rita de Cássia	4.182322070225528	4.103943615821055	5.507142857142856
Death	0	0.0	c-1		0	0	0	c-141	Castro Alves,Senhor do Bonfim	4.743429380339588	4.739672520066205	5.6245031871016105
Death	0	0.0	c-1		0	0	0	c-142	Ibicaraí,Camacan	3.0907951996760126	3.085159909265938	3.2390138732658427
Death	0	0.0	c-1		0	0	0	c-143	Campo Formoso,Valente	2.337366284034836	2.3222497339188095	3.2012373453318337
Death	2	1.0	c-113	Itacaré,Gandu	4.203243689776199	4.203243689776199	4.2353205849268845	c-144	Itacaré,Gandu	4.203243689776199	4.203243689776199	4.2353205849268845
Death	2	1.0	c-114	Itajuípe,Maragogipe	3.6073021995355807	3.6073021995355807	3.6747281589801286	c-145	Itajuípe,Maragogipe	3.6073021995355807	3.6073021995355807	3.6747281589801286
Death	2	1.0	c-115	Belo Campo,Medeiros Neto	2.734396580230604	2.7313329926306684	2.801462317210348	c-146	Belo Campo,Medeiros Neto	2.734396580230604	2.7313329926306684	2.801462317210348
Death	2	0.5	c-116	Uauá,Barra da Estiva	2.591710303297033	2.5905251458337886	2.622590926134233	c-147	Uauá,Ubatã,São Sebastião do Passé,Barra da Estiva	2.4340014383783313	2.432816280915087	2.6869235095613044
Death	5	0.7142857142857143	c-117	Uruçuca,São Félix do Coribe,Itanhém,Itatim,Santa Maria da Vitória	2.5413828078495313	2.540908744864234	2.5876640419947514	c-148	Uruçuca,São Félix do Coribe,Itanhém,Itatim,Conceição do Jacuípe,Caetité,Santa Maria da Vitória	2.382752354648877	2.3778191642398805	2.6180995232738766
Death	3	1.0	c-118	Cachoeira,Amargosa,Miguel Calmon	2.309777696726609	2.309777696726609	2.3589613798275217	c-149	Cachoeira,Amargosa,Miguel Calmon	2.309777696726609	2.309777696726609	2.3589613798275217
Death	2	1.0	c-119	Entre Rios,Correntina	2.129147231174776	2.12608364357484	2.211979752530934	c-150	Entre Rios,Correntina	2.129147231174776	2.12608364357484	2.211979752530934
Death	2	0.6666666666666666	c-120	Alcobaça,Mutuípe	2.2336902145797946	2.231811784443103	2.3104049493813275	c-151	Irará,Alcobaça,Mutuípe	2.1904727858380215	2.189220499080227	2.2719972503437074
Death	2	0.5	c-121	Caravelas,Itabela	3.874759751256825	3.874759751256825	3.9063742032245985	c-152	Caravelas,Madre de Deus,Itabela,Cruz das Almas	3.487822137630644	3.485943707493953	3.9649606299212614
Death	2	1.0	c-122	Laje,Cândido Sales	3.0162020411958332	3.0162020411958332	3.082770903637045	c-153	Laje,Cândido Sales	3.0162020411958332	3.0162020411958332	3.082770903637045
Death	4	0.8	c-123	Muritiba,Lapão,Iguaí,Capim Grosso	3.165786128452208	3.165786128452208	3.185583052118485	c-154	Muritiba,Lapão,Iguaí,Capim Grosso,Nova Viçosa	3.0860712836812065	3.0860712836812065	3.185583052118485
Death	3	1.0	c-124	Coaraci,Ibotirama,Ribeira do Pombal	2.6698405767755116	2.6685882900177176	2.7212035995500563	c-155	Coaraci,Ibotirama,Ribeira do Pombal	2.6698405767755116	2.6685882900177176	2.7212035995500563
Death	6	1.0	c-125	Itiúba,Barra do Choça,Curaçá,Araci,Xique-Xique,Livramento de Nossa Senhora	2.412315481883541	2.4107352719325497	2.468816397950256	c-156	Itiúba,Barra do Choça,Curaçá,Araci,Xique-Xique,Livramento de Nossa Senhora	2.412315481883541	2.4107352719325497	2.468816397950256
Death	2	0.4	c-126	Belmonte,Euclides da Cunha	2.4763313110481935	2.4763313110481935	2.510873640794901	c-157	Belmonte,Euclides da Cunha,Catu,Bom Jesus da Lapa,Jaguaquara	2.4243438884861974	2.4243438884861974	2.5740757405324337
Death	2	0.5	c-127	Cansanção,Itarantim	2.8467789745391325	2.8467789745391325	2.8579115110611175	c-158	Santa Cruz Cabrália,Cansanção,Santo Amaro,Itarantim	2.797926555413936	2.797926555413936	2.8657855268091486
Death	2	0.4	c-128	Alhandra,Solânea	4.252387626336389	4.252387626336389	4.273322084739409	c-159	Alagoa Nova,Ingá,Cuité,Alhandra,Solânea	4.143165755683212	4.143165755683212	4.16520059992501
Death	0	0.0	c-1		0	0	0	c-160	Vila Velha,Guarapari,Serra	0.9249504187512415	0.7998686342511571	7.5310336207974045
Death	2	1.0	c-130	Guaçuí,Anchieta	4.193624702491153	4.193624702491153	4.292182227221598	c-161	Guaçuí,Anchieta	4.193624702491153	4.193624702491153	4.292182227221598
Death	19	1.0	c-131	Fundão,Santa Maria de Jetibá,Iúna,Santa Leopoldina,Piúma,Pinheiros,Marataízes,Vila Valério,Bom Jesus do Norte,São Roque do Canaã,Domingos Martins,Iconha,Ecoporanga,Montanha,Pedro Canário,Presidente Kennedy,Venda Nova do Imigrante,Itapemirim,Vargem Alta	4.077922075074977	4.077922075074977	4.104922739920672	c-162	Fundão,Santa Maria de Jetibá,Iúna,Santa Leopoldina,Piúma,Pinheiros,Marataízes,Vila Valério,Bom Jesus do Norte,São Roque do Canaã,Domingos Martins,Iconha,Ecoporanga,Montanha,Pedro Canário,Presidente Kennedy,Venda Nova do Imigrante,Itapemirim,Vargem Alta	4.077922075074977	4.077922075074977	4.104922739920672
Death	2	1.0	c-132	Marilândia,Pancas	3.8977282211284625	3.8977282211284625	3.926602924634423	c-163	Marilândia,Pancas	3.8977282211284625	3.8977282211284625	3.926602924634423
Death	0	0.0	c-1		0	0	0	c-164	Ceará-Mirim,Jucurutu	4.39273448879192	4.39273448879192	5.22992125984252
Death	0	0.0	c-1		0	0	0	c-165	São Miguel,Santa Cruz	4.437844694326754	4.437844694326754	5.065935508061493
Death	5	1.0	c-134	Caraúbas,Goianinha,Jardim de Piranhas,João Câmara,Macau	3.734003200975343	3.731202962785762	3.7989313835770524	c-166	Caraúbas,Goianinha,Jardim de Piranhas,João Câmara,Macau	3.734003200975343	3.731202962785762	3.7989313835770524
Death	0	0.0	c-1		0	0	0	c-167	Teresina,Parnaíba	3.1293046151175448	2.9136237531558207	11.5538432695913
Death	0	0.0	c-1		0	0	0	c-168	Palmeiras de Goiás,Goianápolis	2.8522196013997814	2.84441538394687	3.1003749531308573
Death	2	1.0	c-135	Piranhas,Piracanjuba	2.5348028717750264	2.5336177143117826	2.6561492313460815	c-169	Piranhas,Piracanjuba	2.5348028717750264	2.5336177143117826	2.6561492313460815
Death	4	1.0	c-136	Caçu,Cachoeira Alta,Rialma,Guapó	2.3758500930859827	2.3758500930859827	2.4079208848893896	c-170	Caçu,Cachoeira Alta,Rialma,Guapó	2.3758500930859827	2.3758500930859827	2.4079208848893896
Death	5	0.5	c-138	Orizona,Caiapônia,Posse,Jussara,Vianópolis	1.6639319902269842	1.6639319902269842	1.7049343832020998	c-171	Campinorte,Orizona,Sanclerlândia,Ipameri,Caiapônia,Corumbaíba,Posse,Jussara,Vianópolis,Rubiataba	1.7239474732647806	1.7220345368361336	1.7777277840269972
Death	0	0.0	c-1		0	0	0	c-172	São José da Laje,Marechal Deodoro	3.0928935807795	3.0928935807795	3.392875890513685
Death	0	0.0	c-1		0	0	0	c-173	Penedo,Pão de Açúcar	3.0786835778932176	3.0786835778932176	3.405868016497938
Death	0	0.0	c-1		0	0	0	c-174	Tangará da Serra,Campo Novo do Parecis	4.773495234620322	4.74154420060405	5.991207349081364
Death	0	0.0	c-1		0	0	0	c-175	Campos de Júlio,Canarana	2.8664913494634003	2.861861068915937	3.030539932508436
Death	2	1.0	c-139	Aripuanã,Diamantino	4.141181318057599	4.139302887920907	4.222478440194975	c-176	Aripuanã,Diamantino	4.141181318057599	4.139302887920907	4.222478440194975
Death	2	1.0	c-140	Brasnorte,Nova Xavantina	2.9353791611060736	2.927193408168878	3.0821897262842137	c-177	Brasnorte,Nova Xavantina	2.9353791611060736	2.927193408168878	3.0821897262842137
Death	4	1.0	c-141	Peixoto de Azevedo,Mirassol d'Oeste,Confresa,Tapurah	3.120170931723374	3.120170931723374	3.142032245969253	c-178	Peixoto de Azevedo,Mirassol d'Oeste,Confresa,Tapurah	3.120170931723374	3.120170931723374	3.142032245969253
Death	0	0.0	c-1		0	0	0	c-179	Paraíso do Tocantins,Gurupi	2.3265448817824037	2.295455545549508	5.425178102737158
Death	2	1.0	c-142	Guaraí,Dianópolis	2.0127705239410596	1.9740539752124926	2.2434195725534303	c-180	Guaraí,Dianópolis	2.0127705239410596	1.9740539752124926	2.2434195725534303
Death	0	0.0	c-1		0	0	0	c-181	Pedro Afonso,Formoso do Araguaia	2.966582121659525	2.966582121659525	3.018147731533557
Death	3	1.0	c-143	Nova Mamoré,Colorado do Oeste,São Miguel do Guaporé	4.545538512715338	4.544748407739842	4.570228721409824	c-182	Nova Mamoré,Colorado do Oeste,São Miguel do Guaporé	4.545538512715338	4.544748407739842	4.570228721409824
Death	0	0.0	c-1		0	0	0	c-183	Capela,Canindé de São Francisco	6.828383381161148	6.8265049510244555	6.886464191976005
Death	0	0.0	c-1		0	0	0	c-184	Umbaúba,Itaporanga d'Ajuda	6.1406118935493135	6.138241578622825	6.212110986126735
Death	3	1.0	c-144	Campo do Brito,Carira,Laranjeiras	4.811343026485316	4.811343026485316	4.841357330333708	c-185	Campo do Brito,Carira,Laranjeiras	4.811343026485316	4.811343026485316	4.841357330333708
Death	2	0.6666666666666666	c-145	Nossa Senhora das Dores,Poço Verde	5.22360154360543	5.22360154360543	5.279190101237346	c-186	Poço Redondo,Nossa Senhora das Dores,Poço Verde	5.210506118486015	5.210506118486015	5.255568053993252
Death	3	1.0	c-146	Terenos,Ladário,Cassilândia	0.7873251506458366	0.7696277918099761	0.9968691413573305	c-187	Terenos,Ladário,Cassilândia	0.7873251506458366	0.7696277918099761	0.9968691413573305
Death	1	0.5	c-146	Aparecida do Taboado	0.8129235593774924	0.8129235593774924	1.3375515560554931	c-188	Aparecida do Taboado,Sonora	1.066129679349705	1.066129679349705	1.3375515560554931
Death	14	1.0	c-147	Bela Vista,Batayporã,Água Clara,Itaquiraí,Porto Murtinho,Caarapó,Camapuã,Angélica,Glória de Dourados,Deodápolis,Nova Alvorada do Sul,Mundo Novo,Anastácio,Rio Verde de Mato Grosso	0.7195216019185143	0.7110755266979281	0.8462611816380096	c-189	Batayporã,Água Clara,Itaquiraí,Caarapó,Porto Murtinho,Camapuã,Angélica,Glória de Dourados,Rio Verde de Mato Grosso,Deodápolis,Nova Alvorada do Sul,Mundo Novo,Anastácio,Bela Vista	0.7195216019185143	0.7110755266979281	0.8462611816380097
